TV_Name,Rating,Info_Raw,Price,Offers,Deal_Type,rating_review,name,size_cm,size_inch,display,edition,model_id,sound_output,warranty_years,rating_count,review_count
XIAOMI X Series 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4,Ultra HD (4K) | LED Model ID: L55MB-AIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,34999,28,Hot Deal,"12,783 Ratings & 720 Reviews",XIAOMI,138,55.0,LED, 138,L55MB-AIN,55,2,12783,720
XIAOMI X Pro CineMagiQLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4.1,Ultra HD (4K) | QLED Model ID: L55MB-APIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,39999,36,Upto 2000 Off on Exchange,"4,480 Ratings & 648 Reviews",XIAOMI,138,55.0,QLED, 138,L55MB-APIN,55,2,4480,648
LIMEBERRY LIMEBERRY 2025A 109 cm (43 inch) Full HD LED Smart Google TV with Remote,4.2,Full HD | LED Model ID: LB43MF10BSNS4GV Launch Year: 2023 Total Sound Output: 24 W 1 Year Domestic Warranty on Product,16565,56,Lowest price since launch,9 Ratings & 1 Reviews,LIMEBERRY,109,43.0,LED, 2025,LB43MF10BSNS4GV,43,1,9,1
Panasonic TH-32PS550DX 80 cm (32 inch) HD Ready LED Smart Linux based TV,4.8,HD Ready | LED Model ID: TH-32PS550DX Launch Year: 2025 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product,14451,34,Bank Offer,5 Ratings & 1 Reviews,Panasonic,80,32.0,LED,32,TH-32PS550DX,32,1,5,1
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.3,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,34,Hot Deal,17 Ratings & 0 Reviews,XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,17,0
Haier M95 189 cm (75 inch) Ultra HD (4K) Mini LED Smart Google TV with Dolby Vision IQ |Sound By Harmo...,4.4,Ultra HD (4K) | Mini LED Model ID: H75M95EUX Launch Year: 2024 Total Sound Output: 60 W 1 year Comprehensive Warranty,179750,40,Hot Deal,28 Ratings & 3 Reviews,Haier,189,75.0,Mini LED,95,H75M95EUX,75,0,28,3
LIMEBERRY Premium 81 cm (32 inch) Full HD LED Smart Google TV with Remote,5,Full HD | LED Model ID: LB43MF10BSPS4GV Launch Year: 2023 Total Sound Output: 24 W 1 Year Domestic Warranty on Product,10499,72,Upto 6650 Off on Exchange,8 Ratings & 1 Reviews,LIMEBERRY,81,32.0,LED, 81,LB43MF10BSPS4GV,43,1,8,1
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4,Ultra HD (4K) | LED Model ID: 55US850C Launch Year: 2021 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,78390,12,Bank Offer,"12,783 Ratings & 720 Reviews",Lloyd,140,55.0,LED, 140,55US850C,55,1,12783,720
SONY BRAVIA 2M2 Series 189 cm (75 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Atmo...,4.3,Ultra HD (4K) | LED Model ID: K-75S25M2 Launch Year: 2025 Total Sound Output: 20 W 1 YEAR WARRANTY,117996,50,Hot Deal,"81,898 Ratings & 6,088 Reviews",SONY,189,75.0,LED, 2,K-75S25M2,75,0,81898,6088
Samsung 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,4.1,Ultra HD (4K) | LED Model ID: UA65BU8000KLXL Launch Year: 2022 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,74990,45,Bank Offer,385 Ratings & 52 Reviews,Samsung,163,65.0,LED, 163,UA65BU8000KLXL,65,1,385,52
Vu Iconium 124 cm (49 inch) Ultra HD (4K) LED Smart Android Based TV,4.4,Ultra HD (4K) | LED Model ID: 50BU116 Launch Year: 2018 Total Sound Output: 20 W 1 Year Warranty,50851,40,Hot Deal,17 Ratings & 0 Reviews,Vu,124,49.0,LED, 124,50BU116,50,1,17,0
"Sansui 109 cm (43 inch) Full HD LED Smart Google TV with Dolby Audio, Surround Sound, Box Speaker, HDR...",3.7,Full HD | LED Model ID: JSW43FHG5 Launch Year: 2025 Total Sound Output: 20 W 1 Year Product Warranty | 2nd Year Warranty on Panel,21500,36,Bank Offer,3 Ratings & 0 Reviews,Sansui,109,43.0,LED, 109,JSW43FHG5,43,1,3,0
XIAOMI X Pro CineMagiQLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4,Ultra HD (4K) | QLED Model ID: L55MB-APIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,39999,34,Hot Deal,"12,783 Ratings & 720 Reviews",XIAOMI,138,55.0,QLED, 138,L55MB-APIN,55,2,12783,720
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.3,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,66,Upto 2000 Off on Exchange,17 Ratings & 0 Reviews,XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,17,0
Samsung Series 8 123 cm (49 inch) Ultra HD (4K) LED Smart Tizen TV,3.4,Ultra HD (4K) | LED Model ID: 49NU8000 Launch Year: 2018 Total Sound Output: 40 W 1 Year Comprehensive and 1 Year Additional on Panel from Smsung,40618,60,Upto 6650 Off on Exchange,5 Ratings & 0 Reviews,Samsung,123,49.0,LED, 8,49NU8000,49,1,5,0
NVY NVA32SNR1 79.97 cm (32 inch) HD Ready LED Smart Android TV with with 100% Color Volume Plus | 16W ...,4.3,HD Ready | LED Model ID: NVA32SNR1 Launch Year: 2023 Total Sound Output: 16 W 1 Year Warranty,8699,37,Bank Offer,17 Ratings & 0 Reviews,NVY,97,32.0,LED,32,NVA32SNR1,32,1,17,0
Samsung 189 cm (75 inch) QLED Ultra HD (4K) Smart Tizen TV 2025 Edition,4.8,Ultra HD (4K) | QLED Model ID: QA75Q7FAAUXXL Launch Year: 2025 Total Sound Output: 20 W 2 Years Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),119999,42,Upto 2000 Off on Exchange,4 Ratings & 0 Reviews,Samsung,189,75.0,QLED, 189,QA75Q7FAAUXXL,75,2,4,0
Samsung QN95BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,3.9,Ultra HD (4K) | QLED Model ID: QA65QN95BAKLXL Launch Year: 2022 Total Sound Output: 70 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,199990,35,Bank Offer,98 Ratings & 9 Reviews,Samsung,163,65.0,QLED,95,QA65QN95BAKLXL,65,1,98,9
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition with Dolby ...,4.3,Ultra HD (4K) | QLED Model ID: L43MB-APIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,28999,37,Bank Offer,19 Ratings & 7 Reviews,XIAOMI,108,43.0,QLED, 108,L43MB-APIN,43,2,19,7
Samsung 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,4.3,Ultra HD (4K) | LED Model ID: UA65DU7000KLXL Launch Year: 2024 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),53469,38,Hot Deal,"1,07,508 Ratings & 6,963 Reviews",Samsung,163,65.0,LED, 163,UA65DU7000KLXL,65,2,107508,6963
Lloyd 80 cm (32 inch) HD Ready LED Smart WebOS TV,4,HD Ready | LED Model ID: 32HS551D Launch Year: 2022 Total Sound Output: 20 W 1 Year Warranty On Product and 2 Year Warranty Only Panel,16999,37,Upto 6650 Off on Exchange,"12,783 Ratings & 720 Reviews",Lloyd,80,32.0,LED, 80,32HS551D,32,1,12783,720
XIAOMI A Series 108 cm (43 inch) Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HD...,4.6,Full HD | LED Model ID: L43MB-AFIN Launch Year: 2025 Total Sound Output: 20 W 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,19999,35,Bank Offer,170 Ratings & 34 Reviews,XIAOMI,108,43.0,LED, 108,L43MB-AFIN,43,0,170,34
XIAOMI F Pro 138 cm (55 inch) QLED Ultra HD (4K) Smart Fire TV 2025 Edition with 34W Box Speakers | Do...,4.3,Ultra HD (4K) | QLED Model ID: L55MB-FPIN Launch Year: 2025 Total Sound Output: 34 W 1 year comprehensive warranty,32999,47,Lowest price since launch,"81,898 Ratings & 6,088 Reviews",XIAOMI,138,55.0,QLED, 138,L55MB-FPIN,55,0,81898,6088
"EARTHONIC 80 cm (32 inch) QLED HD Ready Smart Android TV with 1N Audio Cable, 1N Table Stand, 1N User ...",4.3,HD Ready | QLED Model ID: E32HD11GS24 Launch Year: 2024 Total Sound Output: 20 W 1 Year warranty provided by the manufacturer from date of purchase.,13399,33,Upto 2000 Off on Exchange,"81,898 Ratings & 6,088 Reviews",EARTHONIC,80,32.0,QLED, 80,E32HD11GS24,32,1,81898,6088
Samsung 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,3.6,Ultra HD (4K) | QLED Model ID: QA55QN90AAKLXL Launch Year: 2021 Total Sound Output: 60 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,119990,43,Hot Deal,36 Ratings & 14 Reviews,Samsung,138,55.0,QLED, 138,QA55QN90AAKLXL,55,1,36,14
XIAOMI 125 cm (50 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HDR 10 | 30...,4.2,Ultra HD (4K) | LED Model ID: L50MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,29999,33,Upto 6650 Off on Exchange,63 Ratings & 12 Reviews,XIAOMI,125,50.0,LED, 125,L50MB-AIN,50,2,63,12
XIAOMI X Series 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.4,Ultra HD (4K) | LED Model ID: L55MB-AIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,34999,28,Bank Offer,702 Ratings & 66 Reviews,XIAOMI,138,55.0,LED, 138,L55MB-AIN,55,2,702,66
IAIR 140 cm (55 inch) HD Ready LED Smart WebOS TV,4,HD Ready | LED Model ID: IRLED55VR Launch Year: 2024 Total Sound Output: 24 W 5 Years Panel Warranty,35599,49,Hot Deal,"12,783 Ratings & 720 Reviews",IAIR,140,55.0,LED, 140,IRLED55VR,55,5,12783,720
Lloyd 80 cm (32 inch) HD Ready LED Smart WebOS TV,4.3,HD Ready | LED Model ID: 32WS550E Launch Year: 2023 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product,14849,39,Bank Offer,"81,898 Ratings & 6,088 Reviews",Lloyd,80,32.0,LED, 80,32WS550E,32,1,81898,6088
Samsung 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV with Quantum Processor Lite 4K | 100% Color...,2.4,Ultra HD (4K) | QLED Model ID: QA55QE1CAKLXL Launch Year: 2023 Total Sound Output: 20 W 2 years comprehensive warranty on product (1 year standard warranty and 1 year extended warranty provided by the brand from the date of purchase),63990,36,Upto 6650 Off on Exchange,5 Ratings & 1 Reviews,Samsung,138,55.0,QLED, 138,QA55QE1CAKLXL,55,0,5,1
Samsung 8 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,4,Ultra HD (4K) | LED Model ID: UA65AU8000 Launch Year: 2021 Total Sound Output: 20 W 1 Year Comprehensive Warranty on the Product,69990,48,Bank Offer,"12,783 Ratings & 720 Reviews",Samsung,163,65.0,LED, 8,UA65AU8000,65,1,12783,720
XIAOMI X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.6,Ultra HD (4K) | LED Model ID: L43MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,24999,34,Bank Offer,95 Ratings & 13 Reviews,XIAOMI,108,43.0,LED, 108,L43MB-AIN,43,2,95,13
Reliance 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV with Fremless Design and Voice Remote.,4.3,Ultra HD (4K) | QLED Model ID: RGT55GT8724UHD Launch Year: 2024 Total Sound Output: 24 W 1 year comprehensive brand warranty,29990,50,Bank Offer,17 Ratings & 0 Reviews,Reliance,139,55.0,QLED, 139,RGT55GT8724UHD,55,0,17,0
JVC 148 cm (58 inch) QLED Ultra HD (4K) Smart Google TV,4.8,Ultra HD (4K) | QLED Model ID: LT-58NQ7135C Launch Year: 2023 Total Sound Output: 24 W NA,43620,45,Bank Offer,4 Ratings & 0 Reviews,JVC,148,58.0,QLED, 148,LT-58NQ7135C,58,0,4,0
LG Nanocell 123 cm (49 inch) Ultra HD (4K) LED Smart WebOS TV,4.6,Ultra HD (4K) | LED Model ID: 49NANO80TNA Launch Year: 2020 Total Sound Output: 20 W 1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,54990,45,Bank Offer,32 Ratings & 7 Reviews,LG,123,49.0,LED, 123,49NANO80TNA,49,1,32,7
BPL 80 cm (32 inch) HD Ready LED Smart Linux TV,3.3,HD Ready | LED Model ID: 32H-D2301 Launch Year: 2023 Total Sound Output: 16 W 2 Years Comprehensive Warranty on Product,14761,20,Bank Offer,6 Ratings & 0 Reviews,BPL,80,32.0,LED, 80,32H-D2301,32,2,6,0
TOSHIBA 43M450RP 108 cm (43 inch) QLED Ultra HD (4K) Smart VIDAA TV 2025 Edition with Quantum Dot Colo...,4.3,Ultra HD (4K) | QLED Model ID: 43M450RP Launch Year: 2025 Total Sound Output: 24 W 1 Years Comprehensive Warranty,24799,38,Hot Deal,"81,898 Ratings & 6,088 Reviews",TOSHIBA,108,43.0,QLED, 43,43M450RP,43,1,81898,6088
"Panasonic 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with NETFLIX/PRIME/YOUTUBE, DIGITAL, TV",4.3,Ultra HD (4K) | LED Model ID: TH-55MX700DX Launch Year: 2023 Total Sound Output: 20 W 1 Year Warranty Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,42910,36,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Panasonic,139,55.0,LED, 139,TH-55MX700DX,55,1,81898,6088
LG 140 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,4.7,Ultra HD (4K) | LED Model ID: 55UQ8040PSB Launch Year: 2022 Total Sound Output: 20 W Warranty Information: 1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module from the date of purchase,67464,20,Upto 2000 Off on Exchange,3 Ratings & 0 Reviews,LG,140,55.0,LED, 140,55UQ8040PSB,55,1,3,0
Onix 80 cm (32 inch) HD Ready LED Smart Android TV with 60Hz Refresh Rate | 4GB ROM | HDMI ARC | 1-Yea...,4,HD Ready | LED Model ID: LIVA 32 SMART TV Launch Year: 2024 Total Sound Output: 20 W 1 Year Domestic Warranty,8761,53,Bank Offer,"12,783 Ratings & 720 Reviews",Onix,80,32.0,LED, 80,LIVA,32,1,12783,720
XIAOMI FX Series 138.68 cm (55 inch) Ultra HD (4K) LED Smart Fire TV 2025 Edition with Alexa built-in ...,4,Ultra HD (4K) | LED Model ID: L55MB-FIN Launch Year: 2025 Total Sound Output: 30 W 1 year comprehensive warranty,31999,34,Bank Offer,"12,783 Ratings & 720 Reviews",XIAOMI,68,55.0,LED, 138,L55MB-FIN,55,0,12783,720
Haier M95 164 cm (65 inch) Ultra HD (4K) Mini LED Smart Google TV with Dolby Vision IQ |Sound By Harmo...,4.3,Ultra HD (4K) | Mini LED Model ID: H65M95EUX Launch Year: 2024 Total Sound Output: 60 W 1 year Comprehensive Warranty,142900,28,Upto 2000 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Haier,164,65.0,Mini LED,95,H65M95EUX,65,0,81898,6088
BPL 109 cm (43 inch) Full HD LED Smart Linux TV,4,Full HD | LED Model ID: 43F-E2300 FHD SMART Launch Year: 2024 Total Sound Output: 18 W Warranty takes care of any manufacturing defect or breakdown of product during warranty period.,19392,37,Bank Offer,61 Ratings & 3 Reviews,BPL,109,43.0,LED, 109,43F-E2300,43,0,61,3
XIAOMI X Series 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HD...,4.3,Ultra HD (4K) | LED Model ID: L55MB-AIN Launch Year: 2025 Total Sound Output: 34 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,34999,28,Bank Offer,17 Ratings & 0 Reviews,XIAOMI,138,55.0,LED, 138,L55MB-AIN,55,2,17,0
"LG UQ8020 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with ThinQ AI, Filmmaker Mode & Magic Remo...",4.5,Ultra HD (4K) | LED Model ID: 43UQ8020PSB Launch Year: 2022 Total Sound Output: 20 W 1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply),36490,39,Bank Offer,"3,172 Ratings & 381 Reviews",LG,108,43.0,LED,8020,43UQ8020PSB,43,1,3172,381
"EARTHONIC 80 cm (32 inch) QLED HD Ready Smart Android TV with 1N Audio Cable, 1N Table Stand, 1N User ...",4.8,HD Ready | QLED Model ID: E32HD11GS24 Launch Year: 2024 Total Sound Output: 20 W 1 Year warranty provided by the manufacturer from date of purchase.,13399,33,Bank Offer,6 Ratings & 1 Reviews,EARTHONIC,80,32.0,QLED, 80,E32HD11GS24,32,1,6,1
SONY Bravia 126 cm (50 inch) Ultra HD (4K) LED Smart TV,4.3,Ultra HD (4K) | LED Model ID: KD-50X75 Launch Year: 2021 Total Sound Output: 20 W 1 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,56890,33,Bank Offer,"1,07,508 Ratings & 6,963 Reviews",SONY,126,50.0,LED, 126,KD-50X75,50,1,107508,6963
Dish TV 109.22 cm (43 inch) Full HD LED Smart Google TV 2023 Edition with Google TV OS with built-in C...,4,"Full HD | LED Model ID: 43FWH Launch Year: 2023 Total Sound Output: 20 W 1 Year warranty on Settop box only, No visit and Site warranty available, (Disclaimer:-  Model Name, Number, Size & Color is subject to availability, Technical Specifications remain the same. )",24363,49,Bank Offer,"12,783 Ratings & 720 Reviews",Dish,22,43.0,LED, 109,43FWH,43,1,12783,720
XIAOMI A Series 108 cm (43 inch) Full HD LED Smart Google TV 2025 Edition with 200+ Free Channels | HD...,4.3,Full HD | LED Model ID: L43MB-AFIN Launch Year: 2025 Total Sound Output: 20 W 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,19999,35,Lowest price since launch,"81,898 Ratings & 6,088 Reviews",XIAOMI,108,43.0,LED, 108,L43MB-AFIN,43,0,81898,6088
XIAOMI F Pro 138 cm (55 inch) QLED Ultra HD (4K) Smart Fire TV 2025 Edition with 34W Box Speakers | Do...,4.3,Ultra HD (4K) | QLED Model ID: L55MB-FPIN Launch Year: 2025 Total Sound Output: 34 W 1 year comprehensive warranty,32999,47,Upto 2000 Off on Exchange,"81,898 Ratings & 6,088 Reviews",XIAOMI,138,55.0,QLED, 138,L55MB-FPIN,55,0,81898,6088
iMEE 108 cm (43 inch) Ultra HD (4K) LED Smart Linux based TV with IPS PANEL,4.2,Ultra HD (4K) | LED Model ID: ONE-43S Launch Year: 2023 Total Sound Output: 20 W 1 YEAR,15999,60,Hot Deal,"6,539 Ratings & 691 Reviews",iMEE,108,43.0,LED, 108,ONE-43S,43,0,6539,691
Samsung 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,4,Ultra HD (4K) | LED Model ID: UA65AU7700 Launch Year: 2021 Total Sound Output: 20 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,69990,44,Upto 6650 Off on Exchange,"12,783 Ratings & 720 Reviews",Samsung,163,65.0,LED, 7,UA65AU7700,65,1,12783,720
XIAOMI FX Series 138.68 cm (55 inch) Ultra HD (4K) LED Smart Fire TV 2025 Edition with Alexa built-in ...,4.5,Ultra HD (4K) | LED Model ID: L55MB-FIN Launch Year: 2025 Total Sound Output: 30 W 1 year comprehensive warranty,31999,34,Hot Deal,4 Ratings & 0 Reviews,XIAOMI,68,55.0,LED, 138,L55MB-FIN,55,0,4,0
Samsung 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV 2025 Edition with Breathtaking Clarity in 4...,4,Ultra HD (4K) | QLED Model ID: QA55Q7FAAULXL Launch Year: 2025 Total Sound Output: 20 W 1 Year Warranty On Product + 1 Years Warranty On Panel*,54999,37,Bank Offer,"12,783 Ratings & 720 Reviews",Samsung,138,55.0,QLED, 138,QA55Q7FAAULXL,55,1,12783,720
"Acer Advanced I Series 108 cm (43 inch) Full HD LED Smart Google TV with 30W Audio, 16GB Storage, HDR1...",4.3,Full HD | LED Model ID: AR43GR2841FDFL Launch Year: 2023 Total Sound Output: 30 W 1 Year Comprehensive Warranty from the Date of Purchase,27433,16,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Acer,108,43.0,LED, 108,AR43GR2841FDFL,43,1,81898,6088
Samsung 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,4.3,Ultra HD (4K) | QLED Model ID: QA65QN90AAKLXL Launch Year: 2022 Total Sound Output: 60 W 1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,179990,39,Hot Deal,"81,898 Ratings & 6,088 Reviews",Samsung,163,65.0,QLED, 163,QA65QN90AAKLXL,65,1,81898,6088
BPL 65UE5530 165 cm (65 inch) QLED Ultra HD (4K) Smart Android TV,4.3,Ultra HD (4K) | QLED Model ID: 65UE5530 Launch Year: 2025 Total Sound Output: 20 W 2 Year Comprehensive Warranty on Product,61990,55,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",BPL,165,65.0,QLED, 65,65UE5530,65,2,81898,6088
XIAOMI 125 cm (50 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with Dolby Vision | HDR 10 | 30...,3,Ultra HD (4K) | LED Model ID: L50MB-AIN Launch Year: 2025 Total Sound Output: 30 W Enjoy 2 Years of Warranty � 1st Year Comprehensive Warranty + 1 Additional Year of Free Warranty on the Display Panel,29999,33,Bank Offer,8 Ratings & 1 Reviews,XIAOMI,125,50.0,LED, 125,L50MB-AIN,50,2,8,1
Samsung 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,4.3,Ultra HD (4K) | LED Model ID: UA43DU8300ULXL Launch Year: 2024 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),36681,31,Upto 6650 Off on Exchange,"81,898 Ratings & 6,088 Reviews",Samsung,108,43.0,LED, 108,UA43DU8300ULXL,43,2,81898,6088
Swan 80 cm (32 inch) HD Ready LED Smart Android TV,3.5,HD Ready | LED Model ID: Smart 32D Launch Year: 2023 Total Sound Output: 20 W 2 years warranty,10010,37,Bank Offer,4 Ratings & 0 Reviews,Swan,80,32.0,LED, 80,Smart,32,0,4,0
SONY Bravia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4.7,Ultra HD (4K) | LED Model ID: KD-55X85K Launch Year: 2022 Total Sound Output: 20 W 1 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,84990,43,Hot Deal,3 Ratings & 1 Reviews,SONY,139,55.0,LED, 139,KD-55X85K,55,1,3,1
Samsung 189 cm (75 inch) Ultra HD (4K) LED Smart Tizen TV 2025 Edition,4,Ultra HD (4K) | LED Model ID: UA75U8500FUXXL Launch Year: 2025 Total Sound Output: 20 W 2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),85970,35,Upto 6650 Off on Exchange,"12,783 Ratings & 720 Reviews",Samsung,189,75.0,LED, 189,UA75U8500FUXXL,75,2,12783,720
